{@TESTJET_VAC_OFF|200923193041|CENTERICT01}
D: u1 P: B9 2.2 f 36.0 218.0
D: u1 P: B12 2.8 f 35.0 218.0
D: u1 P: H1 0.5 f 36.0 218.0
D: u1 P: N16 0.2 f 36.0 219.0
D: u1 P: P7 -0.8 f 36.0 219.0
D: u1 P: T6 1.4 f 36.0 219.0
D: u1 P: H3 0.5 f 36.0 220.0
D: u1 P: P6 0.2 f 36.0 221.0
D: u1 P: A13 -0.8 f 36.0 221.0
D: u1 P: A7 1.9 f 36.0 223.0
D: u1 P: E15 3.1 f 37.0 225.0
D: u1 P: A5 0.8 f 37.0 226.0
D: u1 P: T4 1.6 f 37.0 227.0
D: u1 P: C7 1.2 f 38.0 232.0
D: u1 P: B7 2.1 f 38.0 232.0
D: u1 P: C10 1.3 f 38.0 233.0
D: u1 P: T5 0.4 f 39.0 236.0
D: u1 P: R11 1.3 f 39.0 236.0
D: u1 P: R12 1.2 f 39.0 237.0
D: u1 P: B6 0.8 f 39.0 237.0
D: u1 P: B16 0.7 f 39.0 237.0
D: u1 P: L5 0.0 f 39.0 238.0
D: u1 P: P10 tied
D: u1 P: C6 -1.2 f 39.0 240.0
D: u1 P: E1 -1.2 f 40.0 241.0
D: u1 P: A12 -0.8 f 40.0 243.0
D: u1 P: J1 1.5 f 40.0 245.0
D: u1 P: F2 0.2 f 40.0 246.0
D: u1 P: R14 1.3 f 41.0 247.0
D: u1 P: P5 -0.1 f 41.0 248.0
D: u1 P: G1 -0.6 f 41.0 252.0
D: u1 P: H2 1.3 f 41.0 253.0
D: u1 P: T9 1.1 f 43.0 263.0
D: u1 P: C5 1.6 f 43.0 264.0
D: u1 P: P13 1.7 f 43.0 264.0
D: u1 P: N14 -0.4 f 43.0 265.0
D: u1 P: A9 -1.2 f 44.0 267.0
D: u1 P: D14 -0.6 f 44.0 268.0
D: u1 P: K3 3.6 f 44.0 269.0
